"paragraph","error_message","polarity_class","polarity_score","emotion"
"নারায় তাকবির আল্লাহু আকবর",,"stronglyPositive",0.980743432044983,"{""neutral"":0.9221081733703613,""happy"":0.07263267785310745,""anger/disgust"":0.0017771526472643018,""sadness"":0.00030205826624296606,""surprise"":0.002033194759860635,""fear"":0.000262037618085742}"
"দালাল মহিলাদের দৌলতদিয়া পঠানোর জোর দাবি জানাচ্ছি",,"stronglyNegative",-0.7718091011047363,"{""neutral"":0.0010345001937821507,""happy"":0.00022089638514444232,""anger/disgust"":0.9986903071403503,""sadness"":0.00180227926466614,""surprise"":0.0006237802444957197,""fear"":0.00009206392132909968}"
"ওরে বাটপার তোমরা ছাগলের কয় নম্বর বাচ্চা",,"stronglyNegative",-0.9999327659606934,"{""neutral"":0.00016668853641021997,""happy"":0.0002100642741424963,""anger/disgust"":0.9997279047966003,""sadness"":0.000827321142423898,""surprise"":0.0005072783678770065,""fear"":0.00001657791835896205}"
"ওনি একটা পালতু মেয়ে",,"weaklyNegative",-0.4571716547012329,"{""neutral"":0.00016188118024729192,""happy"":0.00024026070605032146,""anger/disgust"":0.9996384382247925,""sadness"":0.0013946752296760678,""surprise"":0.0001990029850276187,""fear"":0.000016881682313396595}"
"নায়ারে তাকবীর আল্লাহ আকবর",,"weaklyPositive",0.5915840387344361,"{""neutral"":0.09426611661911011,""happy"":0.9026856422424316,""anger/disgust"":0.005734461825340986,""sadness"":0.0009809316834434867,""surprise"":0.0032065152190625668,""fear"":0.0006132363341748714}"
"তুমিতো চামড়া বেবসা করো জানি",,"neutral",-0.1996999263763428,"{""neutral"":0.6819862127304077,""happy"":0.02651144191622734,""anger/disgust"":0.17795147001743317,""sadness"":0.015417209826409817,""surprise"":0.11452862620353699,""fear"":0.0036046700552105904}"
"সাকা চৌদরী ভালো চিলো তোমরা কুত্তালীগ চেয়ে ভালো চিলো",,"stronglyNegative",-0.9997186660766602,"{""neutral"":0.00022332946537062526,""happy"":0.0006080055027268827,""anger/disgust"":0.9987659454345703,""sadness"":0.0041155521757900715,""surprise"":0.00023805662931408733,""fear"":0.00004998879012418911}"
"নারায়ে তকবির আল্লাহু আকবর",,"stronglyPositive",0.8140391349792482,"{""neutral"":0.8718175888061523,""happy"":0.14176450669765472,""anger/disgust"":0.002152719534933567,""sadness"":0.0004741380689665675,""surprise"":0.0017592457588762045,""fear"":0.0003263965481892228}"
"গুলো পাগল ছাগলের দল",,"stronglyNegative",-0.9999198198318482,"{""neutral"":0.00016300725110340863,""happy"":0.00017262239998672158,""anger/disgust"":0.9996121525764465,""sadness"":0.0021596464794129133,""surprise"":0.0002237489097751677,""fear"":0.000023684066036366858}"
"নাড়ায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9597935438156129,"{""neutral"":0.6141987442970276,""happy"":0.4127349853515625,""anger/disgust"":0.003540903329849243,""sadness"":0.0012998804450035095,""surprise"":0.008320392109453678,""fear"":0.0011571291834115982}"
"অল্প কয়টা কুলাঙ্গারের কাচ্চা বাচ্ছারা",,"stronglyNegative",-0.9999495506286621,"{""neutral"":0.00014982183347456157,""happy"":0.00022749300114810467,""anger/disgust"":0.999829888343811,""sadness"":0.0009256555931642652,""surprise"":0.000541405170224607,""fear"":0.000013970297004561871}"
"পতিতাদেরকে এখনই প্রতিহত এদেরকে রাস্তা লাথি মেরে ঝাড়ু পিঠা এদেরকে ঘরে ঢুকাতে",,"stronglyNegative",-0.9998661518096924,"{""neutral"":0.0005651463870890439,""happy"":0.00039275214658118784,""anger/disgust"":0.9983758926391602,""sadness"":0.005197916645556688,""surprise"":0.0008863827679306269,""fear"":0.00038989813765510917}"
"ইসলাম ইসলাম থাকবো তোরা চোরের দলেরা থাকতে পারবিনা",,"stronglyNegative",-0.9997034311294556,"{""neutral"":0.0004587755538523197,""happy"":0.0035134844947606325,""anger/disgust"":0.9964931607246399,""sadness"":0.007055956404656172,""surprise"":0.0002756121102720499,""fear"":0.0000697315190336667}"
"তোরা ভারতের দালাল",,"stronglyNegative",-0.9998733997344971,"{""neutral"":0.00020468112779781222,""happy"":0.00010525588731979951,""anger/disgust"":0.9996001124382019,""sadness"":0.0016534816240891814,""surprise"":0.00029258764698170125,""fear"":0.000020521756596281193}"
"নারায়ে তাকবির আল্লাহু আকবার মহিলা নাস্তিক",,"weaklyNegative",-0.5266525745391846,"{""neutral"":0.008373850025236607,""happy"":0.010963940061628819,""anger/disgust"":0.982537567615509,""sadness"":0.0030882470309734344,""surprise"":0.0010225771693512797,""fear"":0.00010578858928056434}"
"নারায়ে তাকবির আল্লাহু আকবর",,"stronglyPositive",0.9561005353927614,"{""neutral"":0.8572513461112976,""happy"":0.15400192141532898,""anger/disgust"":0.0013982101809233427,""sadness"":0.000313037249725312,""surprise"":0.0014355976600199938,""fear"":0.00021703496167901903}"
"মরে অনেকের মরণের হয়েছে সময় এখনো বাংলাদেশের মানুষের মন হিংসাময় যুগ যুগ করিয়া চলিবে বিভাজন",,"stronglyNegative",-0.9999345302581787,"{""neutral"":0.0035592112690210342,""happy"":0.0025349182542413473,""anger/disgust"":0.8241886496543884,""sadness"":0.462739497423172,""surprise"":0.0046028560027480125,""fear"":0.025110013782978058}"
"নারায়ে তাকবির আল্লাহু আকবর",,"stronglyPositive",0.9561005353927614,"{""neutral"":0.8572513461112976,""happy"":0.15400192141532898,""anger/disgust"":0.0013982101809233427,""sadness"":0.000313037249725312,""surprise"":0.0014355976600199938,""fear"":0.00021703496167901903}"
"নারায়ে তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
"নারায়ে তাকবির আল্লাহু আকবর",,"stronglyPositive",0.9561005353927614,"{""neutral"":0.8572513461112976,""happy"":0.15400192141532898,""anger/disgust"":0.0013982101809233427,""sadness"":0.000313037249725312,""surprise"":0.0014355976600199938,""fear"":0.00021703496167901903}"
"বাল পারবিনা",,"stronglyNegative",-0.9983711004257202,"{""neutral"":0.00022346110199578106,""happy"":0.00044353181147016585,""anger/disgust"":0.9995473027229309,""sadness"":0.0011799379717558622,""surprise"":0.00027395482175052166,""fear"":0.000009834117008722387}"
"তোরা আকাডার দল",,"stronglyNegative",-0.9998970270156861,"{""neutral"":0.00014738159370608628,""happy"":0.00018373655620962381,""anger/disgust"":0.9995488524436951,""sadness"":0.0020941332913935184,""surprise"":0.000191948187421076,""fear"":0.000017804732124204747}"
"নারেয়ে তাকবির আল্লাহু আকবর",,"stronglyPositive",0.9589447975158693,"{""neutral"":0.7361596822738647,""happy"":0.21353182196617126,""anger/disgust"":0.012575957924127579,""sadness"":0.002296954393386841,""surprise"":0.008469047024846077,""fear"":0.001449749106541276}"
"নারেয়ে তাকবির আল্লাহু আকবর সালাউদ্দিন কাদের চৌধুরী",,"stronglyPositive",0.9976200103759767,"{""neutral"":0.423596054315567,""happy"":0.09572422504425049,""anger/disgust"":0.33154499530792236,""sadness"":0.06484681367874146,""surprise"":0.05072609335184097,""fear"":0.05082522705197334}"
"ভারতের দালাল চিহ্নিত রাখুন",,"stronglyNegative",-0.9915192365646363,"{""neutral"":0.001729989075101912,""happy"":0.00016332541417796165,""anger/disgust"":0.998090922832489,""sadness"":0.0017584958113729954,""surprise"":0.0008676229044795036,""fear"":0.00013553939061239362}"
"নাও ফেল হরে হরেকৃষ্ণ বলেছিল তোমাদের চেতনা দন্ড খাড়ায় যায়",,"stronglyNegative",-0.9992363691329956,"{""neutral"":0.004438423551619053,""happy"":0.0014966890448704362,""anger/disgust"":0.9630403518676758,""sadness"":0.03903912380337715,""surprise"":0.007758920546621084,""fear"":0.003174911020323634}"
"তুই ইনশাল্লাহ বললি",,"neutral",0.18259788751602174,"{""neutral"":0.17941300570964813,""happy"":0.20155206322669983,""anger/disgust"":0.3215782940387726,""sadness"":0.00933939777314663,""surprise"":0.035145290195941925,""fear"":0.0014636736596003175}"
"নাস্তিক তোমরা আল্লাহর নামে ভয় পাও তেমরা সাকারা ভারতের দালাল",,"stronglyNegative",-0.9999292135238648,"{""neutral"":0.0003922700125258416,""happy"":0.00035283376928418875,""anger/disgust"":0.9985291957855225,""sadness"":0.006610937882214785,""surprise"":0.000755415007006377,""fear"":0.00036365489359013736}"
"নারায়ে তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
"আমিতো ১৬ কোটির একজন",,"stronglyPositive",0.9988145351409914,"{""neutral"":0.13443583250045776,""happy"":0.8666844964027405,""anger/disgust"":0.004343427252024412,""sadness"":0.0011475617066025734,""surprise"":0.017810694873332977,""fear"":0.0006074011325836182}"
"জয় বাংলা গন সমাবেশ লোক চাই",,"weaklyPositive",0.5949788808822633,"{""neutral"":0.18801742792129517,""happy"":0.7392159104347229,""anger/disgust"":0.06052998825907707,""sadness"":0.007028448395431042,""surprise"":0.001358572393655777,""fear"":0.0017515110084787011}"
"সফল বিএনপির গনসমাবেশে",,"stronglyPositive",0.9993924379348755,"{""neutral"":0.006678468082100153,""happy"":0.9910010695457458,""anger/disgust"":0.005081981886178255,""sadness"":0.001869702129624784,""surprise"":0.005854487884789705,""fear"":0.00028134306194260716}"
"শাহাদাত আপনাদের কথা ১৬ কোটির আমিও একজন কথা বলার অধিকার আপনাকে দেয়নি",,"weaklyNegative",-0.5821568727493286,"{""neutral"":0.007125634700059891,""happy"":0.08553684502840042,""anger/disgust"":0.6588724255561829,""sadness"":0.4086892604827881,""surprise"":0.0060310750268399715,""fear"":0.0018189646070823073}"
"দরলে খবর ৯০ সাল নৌকায় ভোট দিতেছি জয় বাংলা",,"stronglyPositive",0.834548044204712,"{""neutral"":0.06725069880485535,""happy"":0.8775842189788818,""anger/disgust"":0.0318429097533226,""sadness"":0.00396532379090786,""surprise"":0.0009075228590518236,""fear"":0.0006873963284306228}"
"সমাবেশ বিএনপির পতেনের লক্ষন",,"weaklyNegative",-0.5999033212661743,"{""neutral"":0.7494329214096069,""happy"":0.01957620680332184,""anger/disgust"":0.30475518107414246,""sadness"":0.05547558516263962,""surprise"":0.03157399594783783,""fear"":0.01908147893846035}"
"১২ তারিখ সমাবেশ সফল",,"weaklyPositive",0.5998991250991822,"{""neutral"":0.08762519061565399,""happy"":0.9510663747787476,""anger/disgust"":0.0005368798738345504,""sadness"":0.00021649264090228826,""surprise"":0.0008231731480918825,""fear"":0.00006700688390992582}"
"বাড়িতে অনুমতি জামিলা পশাসন দায়ি ওনি জানে পশাসন কপিয়ত নে কপি হয়ত দে",,"weaklyNegative",-0.5992070198059082,"{""neutral"":0.03142591938376427,""happy"":0.008932828903198242,""anger/disgust"":0.852973222732544,""sadness"":0.1556570827960968,""surprise"":0.016463186591863632,""fear"":0.036499276757240295}"
"সফল দুআ রইলো",,"stronglyPositive",0.9996648311614991,"{""neutral"":0.004862486384809017,""happy"":0.9957582354545593,""anger/disgust"":0.00027785447309724987,""sadness"":0.00040081661427393556,""surprise"":0.00022194712073542178,""fear"":0.000047461624490097165}"
"ভাই সারাদেশেতো এক কোটির আওয়ামীলীগের নিবন্ধিত নেতা কর্মী সমর্থক শুভাকাঙ্ক্ষীদের হিসাব নাহয় বাদ দিলাম এরাওকি ১৬ কোটির",,"weaklyNegative",-0.5991685152053833,"{""neutral"":0.056349411606788635,""happy"":0.00940450094640255,""anger/disgust"":0.7650526762008667,""sadness"":0.23030385375022888,""surprise"":0.02436590939760208,""fear"":0.02268948219716549}"
"করতেই স্বাভাবিক অধিকার সমাবেশ জনগণ সমাবেশের কারণে ভোগান্তিতে পড়ে সেদিকে খেয়াল রাখতে কর্তৃপক্ষের",,"weaklyPositive",0.5862044572830201,"{""neutral"":0.10606340318918228,""happy"":0.02067337930202484,""anger/disgust"":0.44240352511405945,""sadness"":0.5004267692565918,""surprise"":0.022066766396164894,""fear"":0.07077740132808685}"
"সমাবেশ নাশতার জনগণের জান মালের ক্ষতি",,"stronglyNegative",-0.9996492147445679,"{""neutral"":0.0022258455865085125,""happy"":0.0024658332113176584,""anger/disgust"":0.25473812222480774,""sadness"":0.876906156539917,""surprise"":0.0032301023602485657,""fear"":0.04459594935178757}"
"২০০১ ২০০৬ সালে বিএনপির শাসনামলে দেশে মানবাধিকার",,"stronglyNegative",-0.9994577169418335,"{""neutral"":0.0007162214606069028,""happy"":0.0005582617595791817,""anger/disgust"":0.9944494962692261,""sadness"":0.0340103805065155,""surprise"":0.0010113187599927187,""fear"":0.0009089602972380817}"
"জ্বালানি তেল দ্রব্যমূল্যের ঊর্ধ্বগতি ভোলায় নুর আলম আব্দুর রহিম নারায়নগঞ্জে শাওন প্রধান মুন্সিগঞ্জে শহীদুল ইসলাম শাওন যশোরে আবদুল আলিম নিহত হওয়াসহ সারাদেশে পুলিশ হামলার প্রতিবাদে চট্টগ্রামের সর্বকালের সর্বশ্রেষ্ঠ মানুষ জমায়েতের শহরে পরিনত ইনশাআল্লাহ",,"stronglyNegative",-0.9994506359100341,"{""neutral"":0.027472615242004395,""happy"":0.09397514164447784,""anger/disgust"":0.6908624768257141,""sadness"":0.5663323998451233,""surprise"":0.03779522329568863,""fear"":0.10546382516622543}"
"আশাকরি দয়াকরে মেহেরবানী মহল নিজ নিজ অবস্থান সহজভাবে মেনে নেবে তাহলেই জটিলতা সৃষ্টি হবেনা রাজনীতি রাজার নীতিতে চলবে",,"weaklyNegative",-0.4153567790985107,"{""neutral"":0.49691036343574524,""happy"":0.14408831298351288,""anger/disgust"":0.3068341314792633,""sadness"":0.11388277262449265,""surprise"":0.01626618020236492,""fear"":0.015545574948191643}"
"শেখ হাসিনার সরকার দরকার",,"weaklyPositive",0.5992219448089601,"{""neutral"":0.3171672523021698,""happy"":0.1650196760892868,""anger/disgust"":0.4098598062992096,""sadness"":0.015790414065122604,""surprise"":0.0018776863580569625,""fear"":0.001060132752172649}"
"১৮",,"neutral",0.19843519926071168,"{""neutral"":0.9974755644798279,""happy"":0.001453133299946785,""anger/disgust"":0.00046036866842769086,""sadness"":0.0012225244427099824,""surprise"":0.0003582422505132854,""fear"":0.00023929639428388327}"
"১৬ মানুষ তোমাদের সাথেই চিন্তা মন্ত্রী সাংসদ প্রধানমন্ত্রী সবাইতো বিএনপির চোরচাট্টা টাকা পাচারকারী জুলুমবাজ সবাইতো তোমাদের আন্দোলন কার বিরুদ্ধে মাথায় ঢুকছে বিষয়টা",,"stronglyNegative",-0.9998913049697876,"{""neutral"":0.0028001251630485058,""happy"":0.005516303703188896,""anger/disgust"":0.9820596575737,""sadness"":0.05263030529022217,""surprise"":0.0036279906053096056,""fear"":0.004631357733160257}"
"ছাগল গুলো বিএনপির নেতা",,"stronglyNegative",-0.9998077869415283,"{""neutral"":0.0004755711415782571,""happy"":0.00017245115304831415,""anger/disgust"":0.9993231296539307,""sadness"":0.0007991026504896581,""surprise"":0.00037394172977656126,""fear"":0.000019621813407866284}"
"ইনশাআল্লাহ বিজয় সুনিশ্চিত এগিয়ে চলো শহিদ জিয়া অমর হউক খালেদা জিয়ার মুক্তি হউক",,"stronglyPositive",0.999842381477356,"{""neutral"":0.06472587585449219,""happy"":0.7399052977561951,""anger/disgust"":0.19414538145065308,""sadness"":0.014173031784594059,""surprise"":0.0014524596044793725,""fear"":0.00272970087826252}"
"অশিক্ষিত লোক বিএনপি দল রাজনীতি বুঝে দোয়া ভালো পদে শিক্ষিত লোক দিলে রাজনীতি বুজবে",,"weaklyNegative",-0.5968955516815185,"{""neutral"":0.0005345927202142775,""happy"":0.00040564476512372494,""anger/disgust"":0.9979571104049683,""sadness"":0.009438839741051197,""surprise"":0.0007100999355316162,""fear"":0.00017784276860766113}"
"নারায়েতকবির আল্লাহ আকবর জিয়ার সৈনিক জিন্দাবাদ",,"stronglyPositive",0.9999303579330445,"{""neutral"":0.040683869272470474,""happy"":0.9497455954551697,""anger/disgust"":0.0050665223971009254,""sadness"":0.0010334363905712962,""surprise"":0.0029597245156764984,""fear"":0.0006358338869176805}"
"আরা ১৬ মানুষ বিএনপি সাপট মিথ্যা দেশে অশান্তি সৃষ্টি কেনো আপনারা",,"stronglyNegative",-0.9998910188674927,"{""neutral"":0.0008017306099645793,""happy"":0.0003840710560325533,""anger/disgust"":0.9947998523712158,""sadness"":0.02263754978775978,""surprise"":0.001282154000364244,""fear"":0.0008345437818206847}"
"এন সাগরে মাছ ধরতে",,"neutral",-0.1878832817077637,"{""neutral"":0.9986598491668701,""happy"":0.0006241367664188147,""anger/disgust"":0.00016014798893593252,""sadness"":0.00009876488911686465,""surprise"":0.0007602408877573907,""fear"":0.00012198286276543513}"
"হাটাও মাফিয়া বাচাও দেশ৷ ঠেক ব্যাগ বাংলাদেশ",,"weaklyNegative",-0.5923309326171875,"{""neutral"":0.0006738908123224974,""happy"":0.000555263424757868,""anger/disgust"":0.9973523616790771,""sadness"":0.00568176805973053,""surprise"":0.0008860864327289164,""fear"":0.0004338301660027355}"
"উনাকে মানসিক ডাক্তারের উচিৎ",,"weaklyNegative",-0.5984111309051514,"{""neutral"":0.004652678035199642,""happy"":0.00047311728121712804,""anger/disgust"":0.9897728562355042,""sadness"":0.006581616587936878,""surprise"":0.004155756440013647,""fear"":0.000710110820364207}"
"এন ইন শা আল্লাহ বিজয় সুনিশ্চিত",,"stronglyPositive",0.9998859643936158,"{""neutral"":0.001755020348355174,""happy"":0.9981762170791626,""anger/disgust"":0.00026841348153539,""sadness"":0.000311685842461884,""surprise"":0.0021328735165297985,""fear"":0.00012872510706074536}"
"শামীম ওসমান নারানগঞ্জের পাগলে মানুষ মহা সমাবেশ বিএনপি নির্বুদ্ধিতার বড়ো পরিচয়",,"stronglyNegative",-0.9998570919036865,"{""neutral"":0.0036411781329661608,""happy"":0.004268386401236057,""anger/disgust"":0.9873815178871155,""sadness"":0.024426788091659546,""surprise"":0.003212269162759185,""fear"":0.0016511485446244478}"
"নারায়ে তাকবীর আল্লাহু আকবার স্লোগানের আল্লাহর বড়ত্ব প্রকাশ বেশী স্বাচ্ছন্দ বোধ",,"stronglyPositive",0.9991750717163087,"{""neutral"":0.4567214250564575,""happy"":0.5928605794906616,""anger/disgust"":0.0026841519866138697,""sadness"":0.0005388811696320772,""surprise"":0.002299016108736396,""fear"":0.00022636940411757678}"
"জনগণের অধিকার ফিরিয়ে আসিতেছে",,"weaklyPositive",0.5999144315719606,"{""neutral"":0.060708869248628616,""happy"":0.9381521940231323,""anger/disgust"":0.02384677529335022,""sadness"":0.0043660434894263744,""surprise"":0.003053045365959406,""fear"":0.0005910847103223205}"
"চিন্তা করুন হামলা মামলা বাধা চেকপোস্টের অসামাজিকতার কর্মকাণ্ড ছাত্রলীগ যুবলীগের নানান বাধার মুখে পড়েও লাখো মানুষের ঢল চট্টগ্রাম মাটিতে সুষ্ঠুভাবে সমাবেশ দিত অবস্থানটা রূপ ধারণ করত ভাবুন হ্যাঁ বিএনপি নিঃস্বার্থে জনগণ ভালোবাসে",,"stronglyPositive",0.9993094921112062,"{""neutral"":0.02557743899524212,""happy"":0.05582088977098465,""anger/disgust"":0.7743171453475952,""sadness"":0.4160996973514557,""surprise"":0.0778026133775711,""fear"":0.06969007104635239}"
"সৈরাচার হটাও দেশ বাঁচাও",,"stronglyNegative",-0.888608741760254,"{""neutral"":0.0029405232053250074,""happy"":0.0007112225284799933,""anger/disgust"":0.9921644926071167,""sadness"":0.011358334682881832,""surprise"":0.00092354352818802,""fear"":0.0010364732006564736}"
"মুল নেতা ছাড়া এতো লোক নেতা থাকলে কতো লোক হতো",,"weaklyNegative",-0.5948199033737183,"{""neutral"":0.2146976739168167,""happy"":0.010150476358830929,""anger/disgust"":0.5584150552749634,""sadness"":0.05971669778227806,""surprise"":0.29531869292259216,""fear"":0.01250662561506033}"
"সমাবেশে যোগ বাধা দেয়ার মানে ক্ষমতাসীনদের দেউলিয়াত্বের বহিঃপ্রকাশ",,"stronglyNegative",-0.9957585573196411,"{""neutral"":0.00041461538057774305,""happy"":0.0005227031069807708,""anger/disgust"":0.9933295249938965,""sadness"":0.05101047456264496,""surprise"":0.0004958307836204767,""fear"":0.00045137538108974695}"
"৫ ১০ হাজাৱ লোক হয়েছে বানিতে শমীম ওসমান",,"stronglyPositive",0.9341097831726075,"{""neutral"":0.07359927147626877,""happy"":0.011712162755429745,""anger/disgust"":0.8505178093910217,""sadness"":0.05103354901075363,""surprise"":0.051182910799980164,""fear"":0.014401579275727272}"
"তীব্র নিন্দা পতিবাদ জানাই",,"stronglyNegative",-0.9963040828704834,"{""neutral"":0.01165699865669012,""happy"":0.00912674143910408,""anger/disgust"":0.04668693244457245,""sadness"":0.9027935862541199,""surprise"":0.0027059076819568872,""fear"":0.01889878883957863}"
"কানা ওসমান বোরকা ওসমান বধির হাসানকে কেও ম্যানশন দে এইখানে",,"neutral",-0.11615906953811646,"{""neutral"":0.006229138933122158,""happy"":0.002252529840916395,""anger/disgust"":0.9871152639389038,""sadness"":0.005883360281586647,""surprise"":0.005281451623886824,""fear"":0.0008179815486073494}"
"ধন্যবাদ সুন্দর নিউজ টা প্রকাশ নিউজের হেডলাইন টার",,"stronglyPositive",0.999861764907837,"{""neutral"":0.00047725727199576795,""happy"":0.9992714524269104,""anger/disgust"":0.0002928510948549956,""sadness"":0.00011598314449656755,""surprise"":0.0006034389953128994,""fear"":0.000015811938283150084}"
"মুশকিল ততো আশা",,"weaklyNegative",-0.5994425058364867,"{""neutral"":0.010976962745189667,""happy"":0.005325724836438894,""anger/disgust"":0.010675666853785515,""sadness"":0.8984494805335999,""surprise"":0.05249472334980965,""fear"":0.012866230681538582}"
"বিএনপি নেতাদের সমাবেশে মানুষের ডল তারেক জিয়া খালেদা জিয়া উপস্থিত থাকলে পরিমান হতো কল্পনা আপয়ামীলিগ নেতাদের হাত পা কাপবে চ্যালেঞ্জ দিলাম শেখ হাসিনা ছাড়া সমাবেশ আওয়ামিলীগ নেতাই সমাবেশের এক তৃতীয়াংশলোক জড়ো পারবে নাহ",,"weaklyNegative",-0.5885607957839966,"{""neutral"":0.011396603658795357,""happy"":0.008727433159947395,""anger/disgust"":0.9268648624420166,""sadness"":0.11877842992544174,""surprise"":0.02003902569413185,""fear"":0.09248045086860657}"
"আওয়ামী লীগ ভয় পায় সুস্থ নির্বাচনকে ভয় পায় দেখি বিএনপির মানুষকে ভয় পায়",,"stronglyNegative",-0.9994737386703492,"{""neutral"":0.010252278298139572,""happy"":0.003699425607919693,""anger/disgust"":0.9186397194862366,""sadness"":0.08327153325080872,""surprise"":0.013334052637219429,""fear"":0.10376081615686417}"
"শহীদ জিয়ার স্মরণে ভয় করিনা মরণে",,"stronglyPositive",0.9999438285827638,"{""neutral"":0.08967536687850952,""happy"":0.15894292294979095,""anger/disgust"":0.016017455607652664,""sadness"":0.07121957838535309,""surprise"":0.03906331583857536,""fear"":0.8129482269287109}"
"হা ম দি ক কই",,"neutral",-0.19982115030288697,"{""neutral"":0.7558773159980774,""happy"":0.1574503630399704,""anger/disgust"":0.06732268631458282,""sadness"":0.02018025517463684,""surprise"":0.055678606033325195,""fear"":0.006082179024815559}"
"সফল সমার্থ",,"stronglyPositive",0.9996161699295045,"{""neutral"":0.0004241788119543344,""happy"":0.9989665746688843,""anger/disgust"":0.0013794222613796592,""sadness"":0.0010556041961535811,""surprise"":0.0017390215070918202,""fear"":0.0000746700752642937}"
"চট্টগ্রামের বিএনপির নেতাকর্মীদের ধন্যবাদ",,"weaklyPositive",0.5998759746551514,"{""neutral"":0.0005273766000755131,""happy"":0.9993388056755066,""anger/disgust"":0.00026183610316365957,""sadness"":0.00023420012439601123,""surprise"":0.0003537998127285391,""fear"":0.000017825594113674015}"
"অভিযোগ মানে বলবেন পথে পথে হামলা আপনারা ভয় পান",,"stronglyNegative",-0.999945878982544,"{""neutral"":0.0054466030560433865,""happy"":0.0023743142373859882,""anger/disgust"":0.9479399919509888,""sadness"":0.06117876246571541,""surprise"":0.009349660947918892,""fear"":0.05914214253425598}"
"কাদের সাহেব বলবেন বিএনপির লোকেরাই",,"neutral",-0.1996165990829468,"{""neutral"":0.006394144147634506,""happy"":0.0008648929069750011,""anger/disgust"":0.9854898452758789,""sadness"":0.015238886699080467,""surprise"":0.00637520756572485,""fear"":0.0013071681605651975}"
"নিউজ কেও শামিম ওসমান তথ্যমন্ত্রী ভাইতারা খেয়ে কথা এইগুলা নেতা কেমনে হইসে",,"stronglyNegative",-0.8966305255889893,"{""neutral"":0.002630766713991761,""happy"":0.0005355941830202937,""anger/disgust"":0.993567168712616,""sadness"":0.00710440194234252,""surprise"":0.0067358179949223995,""fear"":0.00032248414936475456}"
"হামলা বিএনপি ঠেকানো বিএনপি বিজয় ইনশাআল্লাহ বাংলার জনগণ জেগে উঠেছে",,"stronglyPositive",0.999737048149109,"{""neutral"":0.07080576568841934,""happy"":0.3219755291938782,""anger/disgust"":0.7188369631767273,""sadness"":0.047634683549404144,""surprise"":0.01660226099193096,""fear"":0.01435236819088459}"
"ভোট চোর সরকার দরকার",,"stronglyNegative",-0.9999286890029907,"{""neutral"":0.00023768580285832286,""happy"":0.00019006722141057253,""anger/disgust"":0.9995786547660828,""sadness"":0.0012965000933036208,""surprise"":0.0005183773464523256,""fear"":0.000023620345018571243}"
"হামলা লিষ্ট",,"stronglyNegative",-0.9995594024658203,"{""neutral"":0.9990254640579224,""happy"":0.00029672926757484674,""anger/disgust"":0.0002867837902158499,""sadness"":0.00015590160910505801,""surprise"":0.00038190800114534795,""fear"":0.0002887226000893861}"
"ওরে খোদা মানুষ বিএনপির সাথে বাংলাদেশের একটা দল বিএনপির সাথে মানুষই মহাসমাবেশে শরিক ফেরেশতা",,"stronglyNegative",-0.9999109983444214,"{""neutral"":0.01484108529984951,""happy"":0.011030994355678558,""anger/disgust"":0.88570636510849,""sadness"":0.12878455221652985,""surprise"":0.03619770705699921,""fear"":0.0664551630616188}"
"অভিনন্দন জানাই বিএনপির সকল কর্মীদের নিন্দা জানাই হামলা তাদেরকে চিহ্নিত ১০ ডিসেম্বর এদেরকে বিচারের আওতায় আনা ইনশাল্লাহ",,"stronglyNegative",-0.9997867345809937,"{""neutral"":0.13661590218544006,""happy"":0.2680492103099823,""anger/disgust"":0.49803945422172546,""sadness"":0.27436432242393494,""surprise"":0.01757078431546688,""fear"":0.06004162132740021}"
"গনতন্ত্রের নমুনা সমান অধিকার রাজনৈতি সমাবেশ রাজতন্ত্রের দেশ যেভাবে হামলা করতেছে",,"stronglyNegative",-0.9999530792236329,"{""neutral"":0.0013589237350970507,""happy"":0.0013389965752139688,""anger/disgust"":0.9909562468528748,""sadness"":0.02877141907811165,""surprise"":0.002289350377395749,""fear"":0.0012230532011017203}"
"আপনাদের ক্যামেরায় লাখো মানুষ কারো কারো চোখে ২০ হাজারবুঝলাম",,"stronglyPositive",0.9778401136398316,"{""neutral"":0.012762624770402908,""happy"":0.9749565720558167,""anger/disgust"":0.0033664396032691,""sadness"":0.002088242443278432,""surprise"":0.12555311620235443,""fear"":0.0008414905169047415}"
"দেশে পাকিস্তানির অভাব সমাবেশ তারই একটা অংশ হুম্মাম কাদের",,"stronglyNegative",-0.9941100120544434,"{""neutral"":0.0033314735628664494,""happy"":0.0022252558264881372,""anger/disgust"":0.9854303598403931,""sadness"":0.025671660900115967,""surprise"":0.004700689576566219,""fear"":0.005819032434374094}"
